file                Rg           Dmax
OUT26_1_21500 25.4908 84.025
OUT22_1_22000 22.4686 76.6785
OUT21_1_22000 22.1558 74.5644
OUT20_1_22000 21.9691 73.2489
OUT23_1_21500 22.8783 77.7875
OUT26_1_22000 25.5388 84.922
OUT22_1_22500 22.4184 75.9878
OUT21_1_22500 22.053 74.4378
OUT20_1_22500 21.8958 73.1029
OUT23_1_22000 22.9349 78.052
OUT26_1_22500 25.5739 84.9025
OUT21_1_23000 21.8961 73.8468
OUT22_1_23000 22.399 75.6845
OUT20_1_23000 21.758 72.5451
OUT23_1_22500 22.9468 78.2101
OUT26_1_23000 25.6625 85.44
OUT21_1_23500 21.9303 73.4513
OUT22_1_23500 22.357 76.1442
OUT20_1_23500 21.7349 71.6964
OUT23_1_23000 22.9698 78.4266
OUT26_1_23500 25.7461 85.7524
OUT21_1_24000 22.001 73.5883
OUT22_1_24000 22.3027 75.6466
OUT20_1_24000 21.6708 71.4606
OUT23_1_23500 22.9401 78.3087
OUT26_1_24000 25.8525 85.8092
OUT21_1_24500 21.9371 73.2262
OUT22_1_24500 22.2636 75.1107
OUT20_1_24500 21.5296 71.2496
OUT23_1_24000 22.9271 78.3125
OUT26_1_24500 25.9372 86.5807
OUT22_1_25000 22.2839 75.8347
OUT21_1_25000 21.8617 73.0655
OUT20_1_25000 21.5597 70.1842
OUT23_1_24500 22.9245 78.1287
OUT20_1_25500 21.5769 70.7525
OUT21_1_25500 21.8568 72.959
OUT22_1_25500 22.3058 75.8711
OUT26_1_25000 25.9504 86.3045
OUT23_1_25000 22.9484 78.4421
OUT20_1_26000 21.5792 70.6649
OUT21_1_26000 21.8923 72.6047
OUT22_1_26000 22.3203 75.2013
OUT26_1_25500 25.9406 86.1833
OUT23_1_25500 22.9925 78.6643
OUT21_1_26500 21.8199 72.4958
OUT20_1_26500 21.6068 70.0039
OUT22_1_26500 22.2727 75.2901
OUT26_1_26000 25.9384 86.0909
OUT23_1_26000 22.9538 78.4818
OUT21_1_27000 21.7799 72.5637
OUT20_1_27000 21.5977 70.1979
OUT22_1_27000 22.204 75.0283
OUT23_1_26500 22.9043 78.69
OUT26_1_26500 25.9989 85.85
OUT21_1_27500 21.8654 72.4935
OUT20_1_27500 21.5511 69.3043
OUT22_1_27500 22.1557 74.8687
OUT23_1_27000 22.8515 78.552
OUT21_1_28000 21.9476 72.8154
OUT26_1_27000 26.1357 85.6515
OUT20_1_28000 21.5649 69.6815
OUT22_1_28000 22.2257 74.6103
OUT23_1_27500 22.8352 78.3265
OUT21_1_28500 21.9797 72.5397
OUT20_1_28500 21.6805 70.0772
OUT26_1_27500 26.345 86.3467
OUT22_1_28500 22.2621 74.6769
OUT23_1_28000 22.7752 77.9112
OUT21_1_29000 21.9888 72.7188
OUT20_1_29000 21.7594 70.4611
OUT26_1_28000 26.5593 86.7168
OUT22_1_29000 22.2443 74.7295
OUT20_1_29500 21.8092 70.1668
OUT21_1_29500 21.9515 72.463
OUT23_1_28500 22.7895 78.4438
OUT26_1_28500 26.7596 87.1972
OUT22_1_29500 22.1735 74.1106
OUT20_1_30000 21.9091 70.6917
OUT21_1_30000 21.9132 72.371
OUT23_1_29000 22.8971 78.0307
OUT26_1_29000 26.9221 87.792
OUT22_1_30000 22.1263 74.3889
OUT20_1_30500 21.9168 70.8562
OUT21_1_30500 21.8813 72.3016
OUT23_1_29500 23.0343 78.8303
OUT22_1_30500 22.1602 74.4115
OUT20_1_31000 21.7972 70.601
OUT26_1_29500 27.0521 88.1785
OUT21_1_31000 21.8792 71.9107
OUT23_1_30000 23.1684 79.0524
OUT22_1_31000 22.2358 74.0718
OUT20_1_31500 21.8372 70.8434
OUT21_1_31500 21.8842 72.037
OUT26_1_30000 27.0855 88.4644
OUT23_1_30500 23.2215 79.3544
OUT22_1_31500 22.2759 73.9884
OUT20_1_32000 21.9721 71.4592
OUT21_1_32000 21.897 71.9497
OUT23_1_31000 23.1975 79.5982
OUT26_1_30500 27.0745 88.6087
OUT22_1_32000 22.3057 74.6452
OUT20_1_32500 22.0315 71.6185
OUT21_1_32500 21.9511 72.1886
OUT23_1_31500 23.2615 79.3846
OUT26_1_31000 27.0776 88.7576
OUT22_1_32500 22.3798 74.9465
OUT20_1_33000 22.0081 72.0913
OUT21_1_33000 21.9596 72.0384
OUT23_1_32000 23.3375 79.6561
OUT26_1_31500 27.1358 88.9973
OUT22_1_33000 22.4286 74.6355
OUT20_1_33500 22.033 71.9923
OUT21_1_33500 21.9428 72.2921
OUT23_1_32500 23.4062 79.5142
OUT20_1_34000 22.1093 72.2088
OUT22_1_33500 22.4952 74.9896
OUT26_1_32000 27.1623 89.3261
OUT21_1_34000 21.9525 72.1922
OUT23_1_33000 23.429 79.6572
OUT20_1_34500 22.1353 72.6463
OUT22_1_34000 22.4545 75.0708
OUT21_1_34500 22.0244 72.171
OUT26_1_32500 27.1284 89.2332
OUT23_1_33500 23.4299 79.5032
OUT20_1_35000 22.1034 72.7442
OUT22_1_34500 22.4099 74.4214
OUT21_1_35000 22.0607 72.3656
OUT26_1_33000 27.1679 89.3037
OUT23_1_34000 23.3775 79.1401
OUT20_1_35500 22.1072 72.8175
OUT22_1_35000 22.3109 74.5226
OUT21_1_35500 21.9919 72.0421
OUT26_1_33500 27.2218 89.8756
OUT23_1_34500 23.2975 78.993
OUT20_1_36000 22.1365 73.169
OUT22_1_35500 22.2458 74.2479
OUT21_1_36000 21.8742 72.1555
OUT26_1_34000 27.2682 89.7711
OUT23_1_35000 23.1983 78.3106
OUT20_1_36500 22.1714 73.0039
OUT22_1_36000 22.2541 74.4969
OUT21_1_36500 21.9006 71.7562
OUT23_1_35500 23.0846 78.1915
OUT20_1_37000 22.1241 73.0025
OUT26_1_34500 27.2586 89.6874
OUT22_1_36500 22.2501 73.9004
OUT21_1_37000 22.0167 72.2516
OUT23_1_36000 23.0445 77.579
OUT20_1_37500 22.0238 72.8355
OUT22_1_37000 22.1756 73.4857
OUT21_1_37500 22.0454 72.2345
OUT26_1_35000 27.2283 90.0028
OUT20_1_38000 21.9844 72.9177
OUT23_1_36500 23.1575 78.0575
OUT22_1_37500 22.0987 73.4793
OUT21_1_38000 21.9903 71.6927
OUT26_1_35500 27.1638 89.8417
OUT20_1_38500 21.9917 72.8594
OUT23_1_37000 23.2639 78.6683
OUT22_1_38000 22.0623 73.2972
OUT21_1_38500 21.9965 72.1302
OUT26_1_36000 27.0904 89.3753
OUT20_1_39000 21.9682 72.4989
OUT23_1_37500 23.3433 79.0735
OUT22_1_38500 22.1299 73.1486
OUT21_1_39000 22.0784 72.2577
OUT26_1_36500 26.9768 89.0563
OUT20_1_39500 21.921 72.3655
OUT23_1_38000 23.3361 78.5128
OUT22_1_39000 22.1233 72.7374
OUT21_1_39500 22.0924 72.3408
OUT20_1_40000 21.8897 72.4091
OUT26_1_37000 26.8589 88.8194
OUT23_1_38500 23.2705 78.4748
OUT22_1_39500 22.1097 73.0327
OUT21_1_40000 22.0236 72.2777
OUT20_1_40500 21.9055 72.3053
OUT26_1_37500 26.7708 88.6363
OUT21_1_40500 21.9641 71.8708
OUT22_1_40000 22.1141 72.7823
OUT23_1_39000 23.1967 78.8929
OUT20_1_41000 21.9209 72.4096
OUT21_1_41000 22.0077 71.4237
OUT22_1_40500 22.2461 72.4815
OUT23_1_39500 23.068 77.9718
OUT26_1_38000 26.7323 88.3945
OUT20_1_41500 21.8916 72.345
OUT21_1_41500 22.0412 72.0933
OUT22_1_41000 22.3594 72.6759
OUT23_1_40000 23.0915 78.0411
OUT26_1_38500 26.7397 88.5011
OUT20_1_42000 21.955 72.2086
OUT21_1_42000 22.0348 70.9331
OUT22_1_41500 22.476 72.5304
OUT23_1_40500 23.2253 78.3146
OUT26_1_39000 26.7526 88.3245
OUT20_1_42500 21.9608 72.2628
OUT21_1_42500 21.9497 71.5387
OUT22_1_42000 22.4602 71.9114
OUT23_1_41000 23.3416 78.8649
OUT26_1_39500 26.7585 88.1449
OUT20_1_43000 21.8577 71.2161
OUT21_1_43000 21.9619 72.033
OUT22_1_42500 22.4536 72.0945
OUT23_1_41500 23.4162 79.4299
OUT20_1_43500 21.7695 71.1322
OUT26_1_40000 26.702 87.388
OUT21_1_43500 22.0742 71.9434
OUT22_1_43000 22.464 71.9304
OUT23_1_42000 23.4346 79.4011
OUT20_1_44000 21.7709 70.8524
OUT21_1_44000 22.2022 72.6894
OUT22_1_43500 22.4363 71.5368
OUT26_1_40500 26.593 87.5863
OUT23_1_42500 23.4052 79.546
OUT20_1_44500 21.7669 70.981
OUT21_1_44500 22.2588 72.8679
OUT22_1_44000 22.4322 71.5714
OUT26_1_41000 26.4642 86.8907
OUT23_1_43000 23.287 78.9235
OUT20_1_45000 21.7063 71.3233
OUT21_1_45000 22.2052 72.436
OUT22_1_44500 22.566 72.4943
OUT26_1_41500 26.3143 86.273
OUT23_1_43500 23.2668 79.0426
OUT20_1_45500 21.7306 70.9397
OUT21_1_45500 22.0933 72.54
OUT22_1_45000 22.6619 71.8265
OUT23_1_44000 23.3087 79.5799
OUT26_1_42000 26.1532 85.4765
OUT20_1_46000 21.7589 70.2394
OUT21_1_46000 22.0018 72.2205
OUT22_1_45500 22.739 72.458
OUT23_1_44500 23.3359 79.3077
OUT26_1_42500 25.9753 85.3039
OUT20_1_46500 21.7076 70.3736
OUT21_1_46500 21.9852 71.7919
OUT22_1_46000 22.7642 72.3068
OUT23_1_45000 23.3182 79.397
OUT20_1_47000 21.6841 70.4741
OUT26_1_43000 25.792 84.2503
OUT21_1_47000 21.9519 72.0967
OUT22_1_46500 22.7435 71.6859
OUT20_1_47500 21.6678 71.0138
OUT23_1_45500 23.2608 79.4912
OUT21_1_47500 21.8973 71.6833
OUT26_1_43500 25.6294 83.6178
OUT22_1_47000 22.7505 71.8246
OUT20_1_48000 21.6598 70.711
OUT23_1_46000 23.1804 79.3587
OUT21_1_48000 21.845 71.7345
OUT22_1_47500 22.7729 72.4093
OUT26_1_44000 25.5035 83.0357
OUT20_1_48500 21.5723 70.2451
OUT23_1_46500 23.1134 79.1471
OUT21_1_48500 21.8629 71.9073
OUT22_1_48000 22.8226 72.4322
OUT26_1_44500 25.3267 82.4564
OUT20_1_49000 21.6324 70.9289
OUT21_1_49000 21.8767 72.0149
OUT23_1_47000 23.1812 79.3573
OUT22_1_48500 22.8906 72.4857
OUT26_1_45000 25.2305 81.9109
OUT20_1_49500 21.7102 71.3101
OUT21_1_49500 21.8149 71.9109
OUT23_1_47500 23.2719 79.3825
OUT22_1_49000 22.9215 72.9085
OUT26_1_45500 25.0988 81.3513
OUT20_1_50000 21.6315 71.1479
OUT21_1_50000 21.8789 72.6448
OUT23_1_48000 23.3141 79.462
OUT22_1_49500 22.9173 72.8851
OUT26_1_46000 25.0007 80.8656
OUT20_1_50500 21.5728 70.7757
OUT21_1_50500 22.0091 72.7129
OUT22_1_50000 22.8309 72.1542
OUT23_1_48500 23.29 79.6391
OUT20_1_51000 21.6694 71.1757
OUT26_1_46500 24.8865 80.33
OUT21_1_51000 22.0882 73.0413
OUT22_1_50500 22.7552 72.1525
OUT23_1_49000 23.2169 79.3596
OUT20_1_51500 21.7347 71.7501
OUT26_1_47000 24.7874 79.8072
OUT21_1_51500 22.1019 73.0329
OUT22_1_51000 22.6624 72.3935
OUT23_1_49500 23.1016 78.8591
OUT20_1_52000 21.7675 71.9589
OUT26_1_47500 24.6735 79.3283
OUT21_1_52000 22.0664 72.7992
OUT22_1_51500 22.6335 71.9315
OUT23_1_50000 23.0921 79.1629
OUT20_1_52500 21.7652 72.031
OUT26_1_48000 24.5448 78.815
OUT21_1_52500 21.9766 73.1892
OUT22_1_52000 22.6856 72.2569
OUT23_1_50500 23.1707 78.7257
OUT20_1_53000 21.7936 72.2442
OUT21_1_53000 21.9526 73.4109
OUT26_1_48500 24.4453 78.3101
OUT22_1_52500 22.7438 72.3823
OUT23_1_51000 23.236 78.7917
OUT20_1_53500 21.7834 72.4663
OUT21_1_53500 21.9791 72.9387
OUT26_1_49000 24.3675 77.9004
OUT22_1_53000 22.7708 72.5927
OUT20_1_54000 21.7518 72.136
OUT23_1_51500 23.2763 78.9914
OUT21_1_54000 21.9628 72.7164
OUT26_1_49500 24.3668 77.5732
OUT22_1_53500 22.7878 72.715
OUT20_1_54500 21.802 72.3479
OUT23_1_52000 23.2681 79.2507
OUT21_1_54500 21.8266 72.51
OUT22_1_54000 22.7507 71.9543
OUT26_1_50000 24.3892 77.3088
OUT20_1_55000 21.8809 72.8514
OUT23_1_52500 23.1727 78.5873
OUT21_1_55000 21.871 73.4204
OUT22_1_54500 22.7103 72.1232
OUT25_1_15500 22.6031 76.8239
OUT24_1_15500 22.5844 76.771
OUT26_1_50500 24.4608 77.1118
OUT20_1_55500 21.9184 72.8613
OUT23_1_53000 22.9977 77.5015
OUT21_1_55500 21.9534 73.2597
OUT22_1_55000 22.6369 71.8413
OUT25_1_16000 22.7918 77.7798
OUT24_1_16000 22.7243 77.5271
OUT26_1_51000 24.4714 76.9092
OUT20_1_56000 21.9089 72.6862
OUT23_1_53500 22.8895 77.6184
OUT21_1_56000 21.9941 73.843
OUT22_1_55500 22.6271 71.5874
OUT25_1_16500 22.9872 78.0863
OUT24_1_16500 22.8466 77.7811
OUT26_1_51500 24.4729 76.8208
OUT20_1_56500 21.9112 72.8967
OUT23_1_54000 22.8969 77.8052
OUT22_1_56000 22.5976 71.8278
OUT25_1_17000 23.1708 78.9271
OUT24_1_17000 22.9394 78.0235
OUT26_1_52000 24.4148 76.7075
OUT20_1_57000 22.0032 72.6812
OUT21_1_56500 22.0017 74.0835
OUT23_1_54500 22.9795 78.3028
OUT22_1_56500 22.5416 71.1309
OUT24_1_17500 23.0525 78.625
OUT25_1_17500 23.3792 79.6679
OUT20_1_57500 22.0153 72.9074
OUT26_1_52500 24.3102 76.5044
OUT21_1_57000 22.0694 74.3782
OUT23_1_55000 22.9955 78.5759
OUT22_1_57000 22.4768 70.6005
OUT24_1_18000 23.2053 79.0376
OUT25_1_18000 23.5929 80.1537
OUT20_1_58000 21.9482 72.6183
OUT21_1_57500 22.2125 74.7282
OUT26_1_53000 24.2442 76.4744
OUT23_1_55500 22.9557 78.3865
OUT22_1_57500 22.4027 71.4611
OUT20_1_58500 21.9296 73.0824
OUT24_1_18500 23.4133 79.6632
OUT21_1_58000 22.2416 74.7545
OUT25_1_18500 23.8936 80.8035
OUT26_1_53500 24.2521 76.4674
OUT23_1_56000 22.8457 77.5989
OUT22_1_58000 22.4482 71.1357
OUT20_1_59000 22.0111 72.7071
OUT24_1_19000 23.607 80.0492
OUT21_1_58500 22.188 74.8206
OUT26_1_54000 24.3304 76.6191
OUT25_1_19000 24.2164 81.8465
OUT23_1_56500 22.801 77.246
OUT22_1_58500 22.4988 71.322
OUT20_1_59500 22.0308 72.7812
OUT21_1_59000 22.117 74.9051
OUT24_1_19500 23.7465 80.2657
OUT26_1_54500 24.4801 77.0495
OUT25_1_19500 24.4913 82.254
OUT23_1_57000 22.8184 77.7623
OUT22_1_59000 22.4535 70.9615
OUT20_1_60000 21.9258 72.6851
OUT21_1_59500 22.169 75.4437
OUT24_1_20000 23.8334 80.6348
OUT26_1_55000 24.6776 77.5362
OUT25_1_20000 24.7167 82.6154
OUT23_1_57500 22.8964 78.0895
OUT22_1_59500 22.4119 71.137
OUT20_1_60500 21.7142 72.2892
OUT21_1_60000 22.3071 75.3736
OUT26_1_55500 24.7857 77.9885
OUT24_1_20500 23.9048 80.9252
OUT25_1_20500 24.8818 83.0725
OUT23_1_58000 22.9137 77.6899
OUT22_1_60000 22.4565 71.569
OUT20_1_61000 21.8212 72.1758
OUT21_1_60500 22.3441 75.6895
OUT26_1_56000 24.8672 78.3534
OUT24_1_21000 23.9003 80.7022
OUT25_1_21000 24.9906 83.1292
OUT22_1_60500 22.4629 71.2537
OUT23_1_58500 22.8935 77.7308
OUT20_1_61500 21.8237 72.0996
OUT21_1_61000 22.2907 75.7902
OUT26_1_56500 24.8791 78.6403
OUT24_1_21500 23.9565 80.9255
OUT25_1_21500 25.0925 82.9269
OUT22_1_61000 22.4057 71.3185
OUT23_1_59000 22.8582 77.5116
OUT20_1_62000 21.643 71.4627
OUT21_1_61500 22.1766 75.6238
OUT26_1_57000 24.8823 78.9335
OUT24_1_22000 24.0241 80.9356
OUT22_1_61500 22.4085 71.4338
OUT25_1_22000 25.1367 83.629
OUT23_1_59500 22.8944 77.6288
OUT20_1_62500 21.7263 71.8773
OUT21_1_62000 22.1869 75.7538
OUT26_1_57500 24.9231 79.143
OUT24_1_22500 24.1304 81.207
OUT22_1_62000 22.4377 71.3667
OUT25_1_22500 25.1196 83.5636
OUT23_1_60000 22.9552 77.6816
OUT20_1_63000 21.8229 71.857
OUT21_1_62500 22.3005 76.1013
OUT26_1_58000 24.9884 79.4255
OUT22_1_62500 22.481 71.2134
OUT24_1_23000 24.2262 81.465
OUT23_1_60500 23.0221 77.6195
OUT20_1_63500 21.735 71.4405
OUT25_1_23000 25.0552 82.6132
OUT21_1_63000 22.3311 75.984
OUT22_1_63000 22.5382 72.1218
OUT26_1_58500 25.0592 79.7164
OUT24_1_23500 24.308 81.648
OUT20_1_64000 21.7051 71.6271
OUT23_1_61000 23.0457 78.0275
OUT25_1_23500 24.969 82.9318
OUT21_1_63500 22.2807 75.9245
OUT22_1_63500 22.5893 71.6465
OUT26_1_59000 25.1859 80.0216
OUT24_1_24000 24.4096 81.8212
OUT20_1_64500 21.8501 71.8013
OUT23_1_61500 22.98 77.6148
OUT25_1_24000 24.8713 82.5626
OUT21_1_64000 22.2136 75.8718
OUT22_1_64000 22.5872 72.5906
OUT26_1_59500 25.3425 80.2663
OUT20_1_65000 21.9956 71.9308
OUT24_1_24500 24.5717 82.8307
OUT23_1_62000 22.9529 77.6369
OUT21_1_64500 22.2569 75.5598
OUT25_1_24500 24.8465 82.517
OUT22_1_64500 22.5911 72.0158
OUT20_1_65500 22.0771 72.136
OUT26_1_60000 25.4616 80.5026
OUT24_1_25000 24.6894 83.1217
OUT23_1_62500 23.015 77.5245
OUT21_1_65000 22.3238 75.6775
OUT25_1_25000 24.9959 82.813
OUT22_1_65000 22.592 72.4595
OUT20_1_66000 22.0242 72.2979
OUT26_1_60500 25.5208 80.7667
OUT24_1_25500 24.8108 83.6892
OUT23_1_63000 23.1196 77.9531
OUT21_1_65500 22.3544 75.8904
OUT25_1_25500 25.1376 83.1462
OUT22_1_65500 22.5883 72.085
OUT20_1_66500 21.9279 72.098
OUT26_1_61000 25.5013 81.0673
OUT23_1_63500 23.2269 78.5794
OUT24_1_26000 24.8409 83.7902
OUT21_1_66000 22.2748 75.3541
OUT22_1_66000 22.5664 72.1221
OUT25_1_26000 25.2703 83.6988
OUT20_1_67000 21.8349 71.6206
OUT26_1_61500 25.4889 81.3407
OUT23_1_64000 23.3219 78.8291
OUT24_1_26500 24.8026 83.9425
OUT21_1_66500 22.1746 75.4384
OUT22_1_66500 22.5546 71.9307
OUT20_1_67500 21.7113 71.1007
OUT25_1_26500 25.3169 84.2033
OUT26_1_62000 25.5111 81.6183
OUT23_1_64500 23.3576 78.8639
OUT21_1_67000 22.1575 75.0746
OUT24_1_27000 24.7211 83.7396
OUT22_1_67000 22.5431 72.591
OUT20_1_68000 21.6295 70.9026
OUT25_1_27000 25.3213 84.602
OUT23_1_65000 23.3087 78.384
OUT21_1_67500 22.2037 74.9376
OUT26_1_62500 25.5765 82.0121
OUT24_1_27500 24.6369 83.6616
OUT22_1_67500 22.5674 72.1519
OUT20_1_68500 21.6382 70.9277
OUT25_1_27500 25.2976 84.906
OUT23_1_65500 23.2714 78.9198
OUT21_1_68000 22.2534 74.8268
OUT26_1_63000 25.6889 82.4553
OUT22_1_68000 22.6146 72.322
OUT24_1_28000 24.5709 83.6602
OUT20_1_69000 21.599 70.808
OUT25_1_28000 25.3226 85.1802
OUT23_1_66000 23.209 78.7286
OUT21_1_68500 22.2322 74.9016
OUT22_1_68500 22.6511 72.5206
OUT26_1_63500 25.8878 82.927
OUT20_1_69500 21.5254 70.7615
OUT24_1_28500 24.5417 83.4353
OUT25_1_28500 25.4093 85.4939
OUT21_1_69000 22.1356 74.6569
OUT23_1_66500 23.1756 78.6077
OUT22_1_69000 22.6621 72.1649
OUT20_1_70000 21.6181 70.6915
OUT26_1_64000 26.1273 83.4718
OUT24_1_29000 24.5816 83.8589
OUT21_1_69500 21.9578 73.9547
OUT25_1_29000 25.4648 85.6721
OUT23_1_67000 23.2176 78.7994
OUT22_1_69500 22.6834 72.2764
OUT20_1_70500 21.7414 70.8481
OUT26_1_64500 26.3234 84.0682
OUT24_1_29500 24.6777 84.1193
OUT21_1_70000 21.9036 73.5361
OUT22_1_70000 22.6954 71.7276
OUT20_1_71000 21.7671 70.4663
OUT23_1_67500 23.3143 79.1597
OUT25_1_29500 25.4699 85.7404
OUT26_1_65000 26.3979 84.7397
OUT24_1_30000 24.8105 84.453
OUT21_1_70500 21.9406 73.6125
OUT22_1_70500 22.6933 71.9345
OUT20_1_71500 21.7451 70.7627
OUT23_1_68000 23.4038 79.1171
OUT25_1_30000 25.4577 85.7392
OUT26_1_65500 26.4509 85.7681
OUT24_1_30500 24.8818 84.6741
OUT21_1_71000 21.9285 73.6124
OUT22_1_71000 22.6081 71.3379
OUT20_1_72000 21.7099 71.0989
OUT23_1_68500 23.4146 79.1976
OUT25_1_30500 25.4532 85.7418
OUT26_1_66000 26.4916 86.328
OUT24_1_31000 24.8763 84.5534
OUT21_1_71500 21.9199 73.0888
OUT22_1_71500 22.5194 71.4252
OUT20_1_72500 21.6228 70.9093
OUT23_1_69000 23.3389 78.8879
OUT25_1_31000 25.4774 85.7856
OUT26_1_66500 26.5379 86.8365
OUT21_1_72000 21.882 72.9867
OUT24_1_31500 24.8312 84.6621
OUT20_1_73000 21.6275 70.6814
OUT22_1_72000 22.4843 70.51
OUT23_1_69500 23.1729 78.5506
OUT25_1_31500 25.5567 85.9294
OUT21_1_72500 21.9472 73.3079
OUT22_1_72500 22.5037 69.9546
OUT20_1_73500 21.7509 71.406
OUT26_1_67000 26.6037 86.9072
OUT24_1_32000 24.7437 84.3988
OUT23_1_70000 22.9734 77.8928
OUT25_1_32000 25.6118 86.037
OUT21_1_73000 21.9765 72.7128
OUT20_1_74000 21.7428 71.4207
OUT22_1_73000 22.5388 70.7514
OUT26_1_67500 26.7043 87.4804
OUT24_1_32500 24.6782 84.4467
OUT23_1_70500 22.7988 77.9602
OUT25_1_32500 25.6594 86.0586
OUT21_1_73500 21.9606 72.4699
OUT20_1_74500 21.7139 71.519
OUT22_1_73500 22.4952 70.6517
OUT26_1_68000 26.7741 88.057
OUT23_1_71000 22.7148 77.5608
OUT24_1_33000 24.6949 84.4913
OUT20_1_75000 21.7488 71.0718
OUT21_1_74000 21.9334 72.6517
OUT22_1_74000 22.4636 69.5265
OUT25_1_33000 25.6751 86.0247
OUT23_1_71500 22.7715 77.849
OUT24_1_33500 24.7625 84.41
OUT26_1_68500 26.8727 88.7483
OUT20_1_75500 21.8204 71.4192
OUT22_1_74500 22.4813 70.1696
OUT21_1_74500 21.9826 72.7125
OUT25_1_33500 25.6615 86.0235
OUT23_1_72000 22.8906 77.9524
OUT24_1_34000 24.8351 84.436
OUT26_1_69000 26.8937 88.0911
OUT22_1_75000 22.5146 71.1117
OUT20_1_76000 21.84 72.0869
OUT21_1_75000 22.0724 72.6211
OUT25_1_34000 25.6106 85.7666
OUT23_1_72500 22.967 78.1249
OUT24_1_34500 24.8932 84.8636
OUT22_1_75500 22.4995 71.0156
OUT20_1_76500 21.753 71.5693
OUT26_1_69500 26.9052 88.3852
OUT21_1_75500 22.1312 73.1194
OUT25_1_34500 25.5406 85.6376
OUT23_1_73000 22.974 78.2581
OUT24_1_35000 24.9061 84.7982
OUT20_1_77000 21.7663 71.679
OUT22_1_76000 22.4995 71.3565
OUT21_1_76000 22.0755 72.7978
OUT26_1_70000 26.8921 88.754
OUT23_1_73500 22.909 78.7441
OUT25_1_35000 25.474 85.3672
OUT20_1_77500 21.767 71.4479
OUT22_1_76500 22.4529 70.9167
OUT21_1_76500 22.0952 72.6703
OUT24_1_35500 24.8714 84.4599
OUT26_1_70500 26.8566 89.0668
OUT23_1_74000 22.7977 77.5467
OUT25_1_35500 25.4491 85.6189
OUT20_1_78000 21.7689 71.328
OUT22_1_77000 22.4349 70.9385
OUT21_1_77000 22.138 72.577
OUT24_1_36000 24.7557 84.3788
OUT26_1_71000 26.8407 88.262
OUT23_1_74500 22.6627 77.516
OUT20_1_78500 21.7688 71.2618
OUT22_1_77500 22.499 71.3093
OUT25_1_36000 25.4534 85.6753
OUT21_1_77500 22.1906 73.328
OUT24_1_36500 24.6091 83.8405
OUT23_1_75000 22.5355 77.4994
OUT26_1_71500 26.8325 88.5701
OUT20_1_79000 21.7892 71.3365
OUT22_1_78000 22.5512 71.1
OUT21_1_78000 22.1916 73.2811
OUT25_1_36500 25.4349 85.4175
OUT24_1_37000 24.5346 83.8731
OUT23_1_75500 22.6242 77.7781
OUT20_1_79500 21.7841 71.0972
OUT22_1_78500 22.6412 71.3603
OUT26_1_72000 26.829 88.2668
OUT21_1_78500 22.1863 72.9182
OUT25_1_37000 25.3888 85.4276
