file                Rg           Dmax
OUT35_1_60500 34.533 102.434
OUT31_1_64000 31.0445 96.6837
OUT34_1_38000 32.7629 94.0361
OUT30_1_26500 29.5524 80.8152
OUT33_1_38500 31.7549 92.2601
OUT35_1_61000 34.4927 102.526
OUT31_1_64500 31.0481 97.0829
OUT34_1_38500 32.7952 93.7619
OUT30_1_27000 29.5712 80.2174
OUT33_1_39000 31.7625 92.855
OUT35_1_61500 34.4551 102.517
OUT31_1_65000 31.0757 97.3784
OUT30_1_27500 29.5163 80.0182
OUT34_1_39000 32.8959 94.6494
OUT33_1_39500 31.8036 93.3751
OUT35_1_62000 34.4566 102.531
OUT31_1_65500 31.0733 97.3774
OUT30_1_28000 29.4325 80.4761
OUT34_1_39500 32.9952 94.058
OUT33_1_40000 31.8439 93.9309
OUT35_1_62500 34.488 102.559
OUT31_1_66000 31.0614 97.2437
OUT30_1_28500 29.4614 79.7935
OUT34_1_40000 33.0838 93.8958
OUT33_1_40500 31.8538 94.4397
OUT35_1_63000 34.5066 102.529
OUT31_1_66500 31.0675 97.1837
OUT30_1_29000 29.5193 79.5738
OUT34_1_40500 33.1339 94.2461
OUT33_1_41000 31.8561 94.9143
OUT35_1_63500 34.5289 102.562
OUT30_1_29500 29.5367 79.3452
OUT31_1_67000 31.0188 96.9731
OUT34_1_41000 33.1814 93.6205
OUT33_1_41500 31.8979 95.5139
OUT35_1_64000 34.5832 102.722
OUT30_1_30000 29.5161 79.0461
OUT31_1_67500 30.9029 96.5759
OUT34_1_41500 33.2539 94.1364
OUT33_1_42000 31.9701 96.0613
OUT30_1_30500 29.5367 79.9831
OUT35_1_64500 34.6476 102.833
OUT31_1_68000 30.7609 96.1928
OUT34_1_42000 33.3725 95.1338
OUT30_1_31000 29.6211 80.7005
OUT33_1_42500 32.055 96.6486
OUT35_1_65000 34.765 103.211
OUT31_1_68500 30.7178 95.8782
OUT34_1_42500 33.5441 96.238
OUT30_1_31500 29.6841 81.3514
OUT33_1_43000 32.1481 97.3724
OUT31_1_69000 30.742 95.5937
OUT35_1_65500 34.876 103.612
OUT34_1_43000 33.6784 97.3282
OUT30_1_32000 29.711 81.8925
OUT33_1_43500 32.2177 97.961
OUT31_1_69500 30.8052 95.4633
OUT34_1_43500 33.8013 98.3273
OUT35_1_66000 34.9319 103.737
OUT30_1_32500 29.7426 82.3171
OUT33_1_44000 32.339 98.5778
OUT34_1_44000 33.9129 99.1946
OUT31_1_70000 30.8337 95.2525
OUT35_1_66500 34.9214 103.67
OUT30_1_33000 29.7617 82.7627
OUT34_1_44500 33.9968 99.9908
OUT33_1_44500 32.4908 99.2739
OUT31_1_70500 30.8138 94.9484
OUT30_1_33500 29.7959 82.9851
OUT35_1_67000 34.9188 103.362
OUT31_1_71000 30.7449 94.4632
OUT34_1_45000 34.03 100.678
OUT33_1_45000 32.6506 100.028
OUT30_1_34000 29.8413 83.2362
OUT31_1_71500 30.6892 93.8692
OUT35_1_67500 34.9819 103.242
OUT34_1_45500 34.0696 101.274
OUT33_1_45500 32.8122 100.782
OUT30_1_34500 29.9072 83.7312
OUT31_1_72000 30.6462 93.3007
OUT35_1_68000 35.0879 103.19
OUT33_1_46000 32.9024 101.409
OUT34_1_46000 34.163 101.927
OUT30_1_35000 29.9213 84.1681
OUT31_1_72500 30.6605 92.7031
OUT35_1_68500 35.2186 103.005
OUT30_1_35500 29.8951 84.6105
OUT33_1_46500 33.0067 101.953
OUT34_1_46500 34.3034 102.657
OUT31_1_73000 30.7063 92.0713
OUT35_1_69000 35.3286 102.656
OUT30_1_36000 29.9596 84.986
OUT34_1_47000 34.4059 103.373
OUT33_1_47000 33.1319 102.516
OUT31_1_73500 30.7767 91.7372
OUT35_1_69500 35.4352 102.292
OUT30_1_36500 30.0699 85.4973
OUT34_1_47500 34.4801 104.013
OUT31_1_74000 30.8523 91.5219
OUT33_1_47500 33.2899 103.161
OUT34_1_48000 34.5135 104.578
OUT35_1_70000 35.5536 102.101
OUT30_1_37000 30.1733 86.1188
OUT31_1_74500 30.9149 91.4457
OUT33_1_48000 33.4003 103.603
OUT35_1_70500 35.6046 102.036
OUT34_1_48500 34.5129 104.976
OUT30_1_37500 30.2808 86.762
OUT31_1_75000 30.9637 91.3697
OUT33_1_48500 33.4518 103.877
OUT30_1_38000 30.3417 87.3283
OUT35_1_71000 35.6027 102.053
OUT34_1_49000 34.5174 105.305
OUT31_1_75500 31.0127 91.3892
OUT33_1_49000 33.5263 104.255
OUT30_1_38500 30.3151 87.6963
OUT35_1_71500 35.5816 101.991
OUT34_1_49500 34.4823 105.614
OUT31_1_76000 31.0528 91.481
OUT33_1_49500 33.5448 104.507
OUT30_1_39000 30.2654 88.0572
OUT35_1_72000 35.539 101.826
OUT34_1_50000 34.4951 105.912
OUT31_1_76500 31.0741 91.586
OUT30_1_39500 30.304 88.5945
OUT33_1_50000 33.5889 104.851
OUT35_1_72500 35.4887 101.629
OUT34_1_50500 34.4856 106.25
OUT31_1_77000 31.1304 91.7383
OUT30_1_40000 30.3716 89.1888
OUT33_1_50500 33.6309 105.174
OUT35_1_73000 35.4629 101.261
OUT31_1_77500 31.2002 91.9968
OUT34_1_51000 34.447 106.565
OUT30_1_40500 30.445 89.6221
OUT33_1_51000 33.6641 105.413
OUT35_1_73500 35.5219 101.071
OUT31_1_78000 31.2505 92.1622
OUT34_1_51500 34.4259 106.857
OUT30_1_41000 30.4679 89.9371
OUT33_1_51500 33.6797 105.667
OUT35_1_74000 35.5914 100.817
OUT31_1_78500 31.2573 92.0878
OUT34_1_52000 34.4241 107.201
OUT30_1_41500 30.5005 90.1872
OUT29_1_15500 31.2707 89.3998
OUT33_1_52000 33.6726 105.783
OUT31_1_79000 31.2364 91.7328
OUT35_1_74500 35.6329 100.599
OUT34_1_52500 34.4433 107.528
OUT30_1_42000 30.5619 90.3299
OUT29_1_16000 31.2078 89.5049
OUT31_1_79500 31.1833 91.2756
OUT33_1_52500 33.6184 105.866
OUT35_1_75000 35.5974 100.382
OUT34_1_53000 34.4765 107.785
OUT30_1_42500 30.6696 90.5668
OUT29_1_16500 31.0797 89.1984
OUT31_1_80000 31.1628 90.8121
OUT33_1_53000 33.5918 105.994
OUT35_1_75500 35.5283 100.112
OUT34_1_53500 34.4837 107.956
OUT30_1_43000 30.7435 90.8121
OUT29_1_17000 30.9191 88.9474
OUT31_1_80500 31.1935 90.3932
OUT35_1_76000 35.4151 99.8912
OUT33_1_53500 33.6314 106.179
OUT34_1_54000 34.4798 107.973
OUT30_1_43500 30.797 90.925
OUT29_1_17500 30.7797 87.649
OUT31_1_81000 31.2579 89.9629
OUT35_1_76500 35.296 99.6742
OUT33_1_54000 33.6664 106.261
OUT34_1_54500 34.5204 107.972
OUT30_1_44000 30.7326 90.8329
OUT29_1_18000 30.6919 86.755
OUT31_1_81500 31.3264 89.5729
OUT35_1_77000 35.2349 99.3715
OUT33_1_54500 33.6575 106.272
OUT30_1_44500 30.6427 90.7102
OUT34_1_55000 34.5933 107.924
OUT29_1_18500 30.634 86.2572
OUT31_1_82000 31.3883 89.2948
OUT35_1_77500 35.105 99.0332
OUT33_1_55000 33.6017 106.076
OUT30_1_45000 30.589 90.7164
OUT34_1_55500 34.5978 107.801
OUT29_1_19000 30.477 86.1327
OUT31_1_82500 31.4269 89.0529
OUT35_1_78000 34.9811 98.3891
OUT30_1_45500 30.5653 90.71
OUT33_1_55500 33.5339 105.97
OUT29_1_19500 30.3799 85.8637
OUT34_1_56000 34.6164 107.638
OUT31_1_83000 31.4213 88.7298
OUT35_1_78500 34.8864 97.9315
OUT30_1_46000 30.542 90.7652
OUT29_1_20000 30.3237 85.4458
OUT33_1_56000 33.4939 105.862
OUT34_1_56500 34.646 107.581
OUT31_1_83500 31.4283 88.6356
OUT35_1_79000 34.885 97.6448
OUT30_1_46500 30.5284 90.7
OUT29_1_20500 30.188 84.8304
OUT33_1_56500 33.4863 105.811
OUT31_1_84000 31.4435 88.6409
OUT34_1_57000 34.7108 107.65
OUT30_1_47000 30.5097 90.704
OUT35_1_79500 34.8489 97.1713
OUT29_1_21000 30.0205 84.4426
OUT31_1_84500 31.4482 88.4141
OUT33_1_57000 33.545 105.86
OUT34_1_57500 34.7351 107.62
OUT30_1_47500 30.467 90.4042
OUT29_1_21500 29.9267 83.8889
OUT35_1_80000 34.7493 96.4555
OUT31_1_85000 31.4233 88.0042
OUT33_1_57500 33.5852 105.814
OUT34_1_58000 34.7628 107.476
OUT29_1_22000 29.7208 82.7711
OUT30_1_48000 30.3789 90.0928
OUT35_1_80500 34.6031 95.6462
OUT31_1_85500 31.3737 87.4492
OUT33_1_58000 33.6116 105.699
OUT34_1_58500 34.8006 107.273
OUT29_1_22500 29.55 81.9572
OUT30_1_48500 30.29 89.6161
OUT35_1_81000 34.5529 94.9854
OUT31_1_86000 31.3042 86.7326
OUT33_1_58500 33.624 105.601
OUT29_1_23000 29.4459 80.3933
OUT34_1_59000 34.7761 106.98
OUT30_1_49000 30.2587 89.2038
OUT35_1_81500 34.5701 94.5637
OUT31_1_86500 31.222 85.9483
OUT33_1_59000 33.6207 105.46
OUT29_1_23500 29.2657 79.816
OUT34_1_59500 34.659 106.562
OUT30_1_49500 30.2353 88.706
OUT35_1_82000 34.5724 94.1407
OUT31_1_87000 31.1163 85.1602
OUT29_1_24000 29.1369 78.9239
OUT33_1_59500 33.5856 105.327
OUT30_1_50000 30.2103 88.4495
OUT34_1_60000 34.4488 105.816
OUT31_1_87500 31.007 84.4983
OUT35_1_82500 34.5993 94.1314
OUT29_1_24500 28.9907 77.9785
OUT33_1_60000 33.5571 105.153
OUT30_1_50500 30.2131 88.4351
OUT31_1_88000 30.9507 84.2778
OUT35_1_83000 34.6776 94.053
OUT34_1_60500 34.2308 104.94
OUT29_1_25000 28.8172 77.2055
OUT30_1_51000 30.212 88.331
OUT31_1_88500 30.925 84.4638
OUT33_1_60500 33.5205 105.07
OUT35_1_83500 34.7793 94.0293
OUT34_1_61000 34.0172 104.04
OUT29_1_25500 28.7233 76.6101
OUT30_1_51500 30.1923 87.9703
OUT31_1_89000 30.8888 84.5482
OUT33_1_61000 33.4993 104.98
OUT35_1_84000 34.8859 94.1667
OUT34_1_61500 33.8667 103.506
OUT29_1_26000 28.5958 77.0684
OUT30_1_52000 30.1394 87.3965
OUT31_1_89500 30.8225 84.5833
OUT35_1_84500 34.9894 94.3179
OUT33_1_61500 33.4402 104.953
OUT29_1_26500 28.4833 77.4349
OUT34_1_62000 33.792 103.237
OUT30_1_52500 30.0985 86.9913
OUT31_1_90000 30.7887 84.622
OUT35_1_85000 35.0774 94.4957
OUT29_1_27000 28.4167 77.9431
OUT33_1_62000 33.3809 104.925
OUT34_1_62500 33.7297 103.054
OUT30_1_53000 29.9372 86.6705
OUT31_1_90500 30.7263 84.4388
OUT29_1_27500 28.3654 78.1154
OUT35_1_85500 35.149 94.6847
OUT33_1_62500 33.311 104.929
OUT34_1_63000 33.6773 102.996
OUT31_1_91000 30.663 84.1837
OUT30_1_53500 29.7565 86.2289
OUT29_1_28000 28.3654 77.9742
OUT35_1_86000 35.1917 94.9289
OUT33_1_63000 33.2361 104.874
OUT34_1_63500 33.6221 103.015
OUT31_1_91500 30.5873 83.9431
OUT30_1_54000 29.6694 85.9998
OUT29_1_28500 28.3488 78.0372
OUT35_1_86500 35.2158 95.127
OUT28_1_15500 31.258 89.3961
OUT33_1_63500 33.132 104.721
OUT31_1_92000 30.5835 83.6452
OUT34_1_64000 33.6114 103.049
OUT30_1_54500 29.6421 85.6856
OUT29_1_29000 28.3725 78.0255
OUT35_1_87000 35.2117 95.2856
OUT28_1_16000 31.1684 89.1396
OUT33_1_64000 33.0108 104.571
OUT31_1_92500 30.7152 83.6524
OUT30_1_55000 29.5917 85.3087
OUT29_1_29500 28.421 78.0809
OUT34_1_64500 33.611 103.262
OUT35_1_87500 35.174 95.3165
OUT28_1_16500 31.0023 88.9556
OUT31_1_93000 30.8792 84.2111
OUT30_1_55500 29.5225 85.4038
OUT29_1_30000 28.4695 78.3449
OUT33_1_64500 32.9343 104.504
OUT34_1_65000 33.6131 103.367
OUT28_1_17000 30.813 87.8531
OUT35_1_88000 35.0791 95.1898
OUT31_1_93500 31.0362 84.8071
OUT29_1_30500 28.5197 78.6813
OUT30_1_56000 29.4648 85.6856
OUT33_1_65000 32.8156 104.325
OUT34_1_65500 33.6138 103.451
OUT28_1_17500 30.6322 87.2864
OUT35_1_88500 34.9682 95.2087
OUT31_1_94000 31.2007 85.2042
OUT29_1_31000 28.5654 78.9114
OUT30_1_56500 29.4758 86.0011
OUT33_1_65500 32.6856 104.118
OUT34_1_66000 33.612 103.572
OUT28_1_18000 30.5412 87.2173
OUT35_1_89000 34.8368 95.0509
OUT31_1_94500 31.3568 85.4245
OUT29_1_31500 28.6468 79.203
OUT30_1_57000 29.5152 86.2292
OUT33_1_66000 32.5878 103.771
OUT34_1_66500 33.6019 103.631
OUT28_1_18500 30.3779 86.4013
OUT35_1_89500 34.7982 95.0192
OUT31_1_95000 31.4774 85.4628
OUT29_1_32000 28.7527 80.0047
OUT30_1_57500 29.5294 86.6036
OUT33_1_66500 32.4556 103.488
OUT34_1_67000 33.6029 103.862
OUT28_1_19000 30.2114 85.5988
OUT29_1_32500 28.8129 81.3448
OUT31_1_95500 31.5754 85.5965
OUT35_1_90000 34.8326 95.1516
OUT30_1_58000 29.478 86.9383
OUT33_1_67000 32.4004 103.404
OUT28_1_19500 30.1196 85.3684
OUT30_1_58500 29.5174 87.296
OUT34_1_67500 33.6339 104.089
OUT29_1_33000 28.9104 82.5575
OUT31_1_96000 31.6513 85.7683
OUT35_1_90500 34.9103 95.1953
OUT30_1_59000 29.6025 87.8202
OUT28_1_20000 29.9954 84.4283
OUT33_1_67500 32.3945 103.575
OUT29_1_33500 29.0578 83.6705
OUT31_1_96500 31.7274 85.646
OUT35_1_91000 34.998 95.51
OUT34_1_68000 33.6795 104.252
OUT30_1_59500 29.6928 88.0735
OUT28_1_20500 29.7928 83.7156
OUT34_1_68500 33.7228 104.371
OUT29_1_34000 29.1757 84.5796
OUT31_1_97000 31.8098 85.6499
OUT33_1_68000 32.4116 103.739
OUT35_1_91500 35.0314 95.8064
OUT30_1_60000 29.7214 88.2883
OUT28_1_21000 29.6479 82.4732
OUT34_1_69000 33.7538 104.446
OUT33_1_68500 32.4192 103.763
OUT31_1_97500 31.872 85.5058
OUT29_1_34500 29.2897 85.3196
OUT35_1_92000 35.0864 96.0385
OUT30_1_60500 29.7702 88.3792
OUT28_1_21500 29.5397 81.346
OUT31_1_98000 31.8714 85.2046
OUT29_1_35000 29.4106 85.9987
OUT34_1_69500 33.7813 104.409
OUT33_1_69000 32.4019 103.681
OUT35_1_92500 35.0916 96.1921
OUT30_1_61000 29.8263 88.4547
OUT31_1_98500 31.8082 85.1491
OUT28_1_22000 29.3724 80.1746
OUT29_1_35500 29.4888 86.6737
OUT33_1_69500 32.3657 103.476
OUT34_1_70000 33.7776 104.382
OUT30_1_61500 29.9172 88.4631
OUT35_1_93000 35.0726 96.2854
OUT31_1_99000 31.6991 84.949
OUT28_1_22500 29.2144 78.6682
OUT29_1_36000 29.6064 87.3967
OUT35_1_93500 35.007 96.1504
OUT33_1_70000 32.3349 103.403
OUT34_1_70500 33.7581 104.264
OUT30_1_62000 29.9803 88.3254
OUT31_1_99500 31.6436 84.8263
OUT28_1_23000 29.0429 77.4137
OUT29_1_36500 29.749 88.1792
OUT31_1_100000 31.6161 85.0206
OUT35_1_94000 34.9058 95.9144
OUT30_1_62500 30.0247 88.1371
OUT33_1_70500 32.3354 103.355
OUT34_1_71000 33.7011 103.922
OUT28_1_23500 28.8605 76.275
OUT31_1_100500 31.5929 84.6799
OUT29_1_37000 29.882 88.9112
OUT35_1_94500 34.7931 95.8176
OUT30_1_63000 30.1409 88.0198
OUT33_1_71000 32.4219 103.649
OUT34_1_71500 33.6192 103.602
OUT28_1_24000 28.71 76.261
OUT31_1_101000 31.5656 84.16
OUT29_1_37500 30.0053 89.6955
