file                Rg           Dmax
OUT28_1_28000 27.3573 75.3491
OUT29_1_44000 29.8257 80.1066
OUT25_1_45000 26.6713 75.2134
OUT28_1_28500 27.4552 74.836
OUT34_1_26000 34.6724 116.401
OUT29_1_44500 29.6574 77.6063
OUT25_1_45500 26.6641 75.2257
OUT28_1_29000 27.4939 73.8495
OUT34_1_26500 34.6423 114.639
OUT25_1_46000 26.6815 75.1153
OUT29_1_45000 29.4299 77.696
OUT28_1_29500 27.6084 73.5404
OUT25_1_46500 26.6295 75.319
OUT29_1_45500 29.3045 77.1297
OUT35_1_15500 32.7696 107.96
OUT34_1_27000 34.595 114.321
OUT28_1_30000 27.7498 74.5951
OUT25_1_47000 26.527 75.6446
OUT29_1_46000 29.1559 77.0823
OUT35_1_16000 32.7964 107.141
OUT28_1_30500 27.8177 75.6567
OUT25_1_47500 26.4037 75.8936
OUT29_1_46500 29.0153 77.5614
OUT34_1_27500 34.5446 113.6
OUT28_1_31000 27.847 75.2254
OUT35_1_16500 32.9217 106.774
OUT25_1_48000 26.2279 76.0669
OUT29_1_47000 28.8455 76.8238
OUT34_1_28000 34.5628 112.719
OUT28_1_31500 27.8433 74.4184
OUT25_1_48500 26.1035 76.1462
OUT35_1_17000 33.0736 107.128
OUT29_1_47500 28.6995 76.4757
OUT34_1_28500 34.6186 112.603
OUT28_1_32000 27.9998 74.5232
OUT25_1_49000 26.0605 76.0642
OUT35_1_17500 33.2206 107.942
OUT29_1_48000 28.59 75.7195
OUT28_1_32500 28.1519 75.3203
OUT34_1_29000 34.6638 111.891
OUT25_1_49500 25.9817 75.8479
OUT28_1_33000 28.3068 76.6358
OUT25_1_50000 25.8411 75.5042
OUT29_1_48500 28.4974 75.2971
OUT35_1_18000 33.3837 108.705
OUT34_1_29500 34.6532 112.253
OUT28_1_33500 28.5135 78.6067
OUT29_1_49000 28.3753 75.0119
OUT25_1_50500 25.7245 75.1046
OUT35_1_18500 33.5766 109.787
OUT34_1_30000 34.6274 112.418
OUT28_1_34000 28.7173 78.9086
OUT29_1_49500 28.2879 74.8858
OUT25_1_51000 25.6109 74.6436
OUT35_1_19000 33.793 111.578
OUT28_1_34500 28.871 80.8916
OUT34_1_30500 34.5953 113.065
OUT29_1_50000 28.2379 74.8435
OUT25_1_51500 25.5594 74.502
OUT28_1_35000 29.002 82.5952
OUT35_1_19500 34.013 112.426
OUT34_1_31000 34.5538 113.004
OUT29_1_50500 28.2158 75.0573
OUT25_1_52000 25.5742 74.6833
OUT28_1_35500 29.1222 83.2822
OUT35_1_20000 34.2871 113.4
OUT29_1_51000 28.1947 75.0456
OUT34_1_31500 34.4937 111.727
OUT25_1_52500 25.5333 74.8412
OUT28_1_36000 29.3462 83.5902
OUT29_1_51500 28.1561 75.2552
OUT35_1_20500 34.5679 115.87
OUT34_1_32000 34.4119 112.484
OUT29_1_52000 28.1591 74.3527
OUT25_1_53000 25.4537 74.8977
OUT28_1_36500 29.5485 83.8103
OUT35_1_21000 34.8541 117.984
OUT28_1_37000 29.6877 82.8713
OUT25_1_53500 25.39 74.7238
OUT29_1_52500 28.2061 74.7918
OUT34_1_32500 34.3382 112.116
OUT35_1_21500 35.0752 119.753
OUT28_1_37500 29.7696 81.6288
OUT25_1_54000 25.3702 74.4571
OUT29_1_53000 28.233 75.0345
OUT34_1_33000 34.2538 111.461
OUT28_1_38000 29.7919 81.3453
OUT35_1_22000 35.2492 120.591
OUT25_1_54500 25.3049 74.0448
OUT29_1_53500 28.2868 75.4964
OUT28_1_38500 29.8056 82.2476
OUT34_1_33500 34.2102 111.73
OUT25_1_55000 25.2299 73.5541
OUT29_1_54000 28.3679 76.0908
OUT35_1_22500 35.4198 122.537
OUT28_1_39000 29.749 83.0715
OUT25_1_55500 25.1572 72.8144
OUT34_1_34000 34.1231 111.762
OUT29_1_54500 28.4461 76.68
OUT35_1_23000 35.6479 124.553
OUT28_1_39500 29.7126 83.8546
OUT25_1_56000 25.08 72.092
OUT34_1_34500 34.0204 110.344
OUT29_1_55000 28.5091 77.3305
OUT34_1_35000 33.9527 109.738
OUT28_1_40000 29.6684 84.2818
OUT35_1_23500 35.876 127.32
OUT25_1_56500 25.1372 72.2288
OUT29_1_55500 28.6064 78.004
OUT25_1_57000 25.1928 72.4951
OUT34_1_35500 33.8913 108.46
OUT28_1_40500 29.5594 84.2065
OUT35_1_24000 36.0889 128.244
OUT29_1_56000 28.7581 78.6227
OUT25_1_57500 25.2675 72.7963
OUT28_1_41000 29.3895 83.8322
OUT34_1_36000 33.809 107.644
OUT35_1_24500 36.2773 127.653
OUT29_1_56500 28.9022 79.2342
OUT25_1_58000 25.2642 73.3329
OUT28_1_41500 29.2265 83.7029
OUT29_1_57000 29.0429 79.7423
OUT35_1_25000 36.451 127.199
OUT34_1_36500 33.7653 106.923
OUT25_1_58500 25.1969 73.8276
OUT28_1_42000 29.0954 83.7928
OUT29_1_57500 29.1426 80.2671
OUT34_1_37000 33.742 105.774
OUT28_1_42500 28.935 83.8362
OUT25_1_59000 25.1229 74.3682
OUT35_1_25500 36.5514 128.363
OUT29_1_58000 29.214 81.4522
OUT28_1_43000 28.746 83.7377
OUT34_1_37500 33.739 104.579
OUT25_1_59500 25.0857 74.9635
OUT28_1_43500 28.5456 83.616
OUT29_1_58500 29.3307 83.2104
OUT35_1_26000 36.5991 129.007
OUT25_1_60000 24.945 75.3565
OUT29_1_59000 29.4544 83.8737
OUT34_1_38000 33.6609 103.219
OUT28_1_44000 28.2877 83.363
OUT25_1_60500 24.9042 75.7138
OUT35_1_26500 36.6292 127.759
OUT29_1_59500 29.5348 83.4484
OUT25_1_61000 24.9251 75.9545
OUT34_1_38500 33.5266 103.402
OUT28_1_44500 28.0738 83.1151
OUT25_1_61500 25.0385 76.4304
OUT29_1_60000 29.578 82.8174
OUT35_1_27000 36.6516 126.2
OUT34_1_39000 33.443 103.219
OUT28_1_45000 27.9103 83.1229
OUT25_1_62000 25.1971 76.8786
OUT29_1_60500 29.6035 83.1466
OUT35_1_27500 36.6012 124.075
OUT25_1_62500 25.3328 77.0858
OUT34_1_39500 33.3714 102.692
OUT29_1_61000 29.6676 83.481
OUT28_1_45500 27.7444 83.0523
OUT25_1_63000 25.3771 77.0805
OUT28_1_46000 27.7236 83.0072
OUT35_1_28000 36.5077 121.566
OUT34_1_40000 33.3221 101.665
OUT29_1_61500 29.6475 83.7732
OUT25_1_63500 25.3369 76.9374
OUT28_1_46500 27.7035 82.7796
OUT25_1_64000 25.2811 76.8254
OUT29_1_62000 29.6433 84.1219
OUT28_1_47000 27.7054 82.5306
OUT34_1_40500 33.257 102.148
OUT35_1_28500 36.3721 120.356
OUT25_1_64500 25.3684 77.1038
OUT28_1_47500 27.726 82.2803
OUT25_1_65000 25.4817 77.3832
OUT29_1_62500 29.6668 84.5516
OUT34_1_41000 33.2504 100.597
OUT35_1_29000 36.2002 119.133
OUT28_1_48000 27.7785 82.2841
OUT29_1_63000 29.7326 85.0499
OUT25_1_65500 25.5934 77.441
OUT34_1_41500 33.2933 99.4167
OUT25_1_66000 25.7545 77.8726
OUT28_1_48500 27.8012 82.1188
OUT35_1_29500 36.0031 117.525
OUT29_1_63500 29.8055 85.3935
OUT34_1_42000 33.3916 98.5244
OUT35_1_30000 35.8306 116.042
OUT25_1_66500 25.785 77.9685
OUT28_1_49000 27.8432 82.0061
OUT29_1_64000 29.835 85.4506
OUT28_1_49500 27.9138 82.256
OUT35_1_30500 35.6517 114.646
OUT34_1_42500 33.4785 98.6825
OUT25_1_67000 25.7926 77.887
OUT29_1_64500 29.7707 85.723
OUT28_1_50000 28.0307 82.6777
OUT25_1_67500 25.9601 78.2459
OUT35_1_31000 35.4854 113.503
OUT29_1_65000 29.6906 86.0733
OUT34_1_43000 33.5411 98.2064
OUT25_1_68000 26.007 78.2926
OUT28_1_50500 28.1222 83.1646
OUT35_1_31500 35.3563 112.604
OUT29_1_65500 29.6317 86.3723
OUT34_1_43500 33.617 98.7339
OUT25_1_68500 25.9424 78.0042
OUT29_1_66000 29.6437 86.6647
OUT28_1_51000 28.2322 83.6065
OUT25_1_69000 25.9256 77.7351
OUT34_1_44000 33.6962 99.0998
OUT35_1_32000 35.2566 111.423
OUT28_1_51500 28.2789 84.0122
OUT29_1_66500 29.6734 86.9395
OUT25_1_69500 25.9994 77.6024
OUT34_1_44500 33.7547 99.023
OUT35_1_32500 35.1037 110.14
OUT28_1_52000 28.2622 84.387
OUT25_1_70000 26.058 77.4393
OUT29_1_67000 29.656 87.0422
OUT34_1_45000 33.8124 98.8518
OUT28_1_52500 28.264 84.6907
OUT35_1_33000 34.9217 108.758
OUT29_1_67500 29.5382 87.037
OUT34_1_45500 33.8374 99.6307
OUT25_1_70500 26.0934 77.2635
OUT35_1_33500 34.7182 108.027
OUT29_1_68000 29.3827 86.9992
OUT28_1_53000 28.2675 84.8856
OUT34_1_46000 33.8958 100.242
OUT25_1_71000 26.1088 77.2054
OUT29_1_68500 29.2585 87.0095
OUT28_1_53500 28.219 84.9817
OUT35_1_34000 34.5233 107.334
OUT34_1_46500 33.958 102.001
OUT25_1_71500 26.2322 77.5335
OUT28_1_54000 28.1981 85.023
OUT34_1_47000 34.0163 102.32
OUT35_1_34500 34.3774 107.175
OUT29_1_69000 29.1535 87.1233
OUT25_1_72000 26.3519 77.8441
OUT28_1_54500 28.1992 84.9317
OUT29_1_69500 29.0882 87.2216
OUT35_1_35000 34.3144 107.18
OUT34_1_47500 34.05 102.741
OUT25_1_72500 26.3622 77.8932
OUT35_1_35500 34.2258 106.457
OUT29_1_70000 29.0271 87.2357
OUT28_1_55000 28.1959 84.7957
OUT34_1_48000 34.1211 104.078
OUT25_1_73000 26.3679 78.0497
OUT35_1_36000 34.1222 105.188
OUT28_1_55500 28.1918 84.6334
OUT29_1_70500 28.957 87.0165
OUT34_1_48500 34.1584 103.078
OUT35_1_36500 34.0079 103.972
OUT25_1_73500 26.4089 78.4585
OUT28_1_56000 28.2204 84.4213
OUT29_1_71000 28.9166 86.9388
OUT25_1_74000 26.4566 78.8179
OUT34_1_49000 34.2343 101.886
OUT35_1_37000 33.9962 103.601
OUT28_1_56500 28.2786 84.2619
OUT25_1_74500 26.4754 79.0231
OUT34_1_49500 34.3228 102.747
OUT29_1_71500 28.87 86.8769
OUT35_1_37500 34.0136 102.925
OUT28_1_57000 28.3548 84.1236
OUT25_1_75000 26.3918 79.0498
OUT34_1_50000 34.4207 104.541
OUT29_1_72000 28.8251 87.0288
OUT35_1_38000 34.0493 101.454
OUT25_1_75500 26.4007 79.01
OUT28_1_57500 28.384 83.9379
OUT34_1_50500 34.4953 106.192
OUT29_1_72500 28.8317 87.3117
OUT35_1_38500 34.1061 102.324
OUT25_1_76000 26.3659 78.996
OUT28_1_58000 28.3462 83.6233
OUT29_1_73000 28.8472 87.5262
OUT34_1_51000 34.524 108.759
OUT35_1_39000 34.1587 103.223
OUT25_1_76500 26.2683 78.8898
OUT28_1_58500 28.2842 83.2332
OUT34_1_51500 34.523 109.992
OUT29_1_73500 28.8408 87.2693
OUT25_1_77000 26.1487 78.9023
OUT28_1_59000 28.1794 82.8147
OUT35_1_39500 34.1602 101.454
OUT29_1_74000 28.7898 86.5387
OUT35_1_40000 34.146 101.141
OUT34_1_52000 34.4558 110.916
OUT25_1_77500 26.034 78.9995
OUT28_1_59500 28.0466 82.4193
OUT26_1_15500 32.641 107.491
OUT29_1_74500 28.693 85.6561
OUT30_1_15500 32.6978 107.703
OUT25_1_78000 25.9467 78.9732
OUT35_1_40500 34.144 100.336
OUT34_1_52500 34.3839 110.155
OUT28_1_60000 27.952 82.0745
OUT25_1_78500 25.8521 78.9747
OUT29_1_75000 28.6015 84.9643
OUT30_1_16000 32.5731 105.656
OUT26_1_16000 32.4194 104.853
OUT35_1_41000 34.2109 99.9749
OUT34_1_53000 34.3569 109.541
OUT28_1_60500 27.9661 82.0719
OUT25_1_79000 25.8139 78.974
OUT29_1_75500 28.6153 84.4515
OUT35_1_41500 34.3648 101.698
OUT26_1_16500 32.187 103.781
OUT30_1_16500 32.4962 104.702
OUT35_1_42000 34.5322 101.973
OUT28_1_61000 28.0513 82.2149
OUT25_1_79500 25.795 79.1276
OUT34_1_53500 34.3407 110.044
OUT29_1_76000 28.631 83.8935
OUT26_1_17000 31.7695 100.891
OUT30_1_17000 32.3534 103.472
OUT28_1_61500 28.2371 82.3737
OUT29_1_76500 28.641 83.3715
OUT25_1_80000 25.7549 79.1682
OUT35_1_42500 34.6679 103.527
OUT26_1_17500 31.3248 98.1695
OUT34_1_54000 34.336 113.323
OUT30_1_17500 32.1574 102.561
OUT29_1_77000 28.6255 82.9752
OUT28_1_62000 28.4131 82.41
OUT25_1_80500 25.7125 78.957
OUT35_1_43000 34.7761 103.966
OUT34_1_54500 34.2999 113.838
OUT26_1_18000 31.0219 95.4424
OUT29_1_77500 28.7832 82.7241
OUT28_1_62500 28.6329 82.5848
OUT30_1_18000 31.8985 102.101
OUT25_1_81000 25.6975 78.4799
OUT34_1_55000 34.2929 114.136
OUT35_1_43500 34.8807 103.587
OUT29_1_78000 28.9446 82.4738
OUT26_1_18500 30.5723 93.2376
OUT28_1_63000 28.8101 82.6798
OUT25_1_81500 25.6824 77.9334
OUT30_1_18500 31.7538 101.249
OUT35_1_44000 35.023 104.891
OUT34_1_55500 34.3125 112.861
OUT26_1_19000 30.0908 90.6704
OUT29_1_78500 29.0406 82.6612
OUT25_1_82000 25.6962 77.8345
OUT28_1_63500 28.8961 82.594
OUT34_1_56000 34.3346 111.93
OUT30_1_19000 31.5719 100.325
OUT26_1_19500 29.6393 87.8021
OUT35_1_44500 35.1416 105.278
OUT29_1_79000 29.1332 82.9911
OUT25_1_82500 25.6573 77.9681
OUT28_1_64000 28.9142 82.3339
OUT34_1_56500 34.3364 112.502
OUT30_1_19500 31.397 99.463
OUT26_1_20000 29.2418 84.7185
OUT29_1_79500 29.2807 83.341
OUT35_1_45000 35.2613 104.412
OUT30_1_20000 31.2824 99.3919
OUT28_1_64500 28.8835 81.8172
OUT25_1_83000 25.5834 77.8127
OUT34_1_57000 34.3074 112.524
OUT26_1_20500 28.9143 82.6525
OUT29_1_80000 29.5081 84.0434
OUT30_1_20500 31.0913 98.3216
OUT28_1_65000 28.8087 81.2284
OUT35_1_45500 35.393 104.829
OUT25_1_83500 25.5647 77.5124
OUT29_1_80500 29.7187 84.5014
OUT26_1_21000 28.4718 81.0268
OUT34_1_57500 34.2619 114.412
OUT28_1_65500 28.7969 80.8753
OUT30_1_21000 30.8867 97.4657
OUT25_1_84000 25.5184 77.2149
OUT35_1_46000 35.5532 105.314
OUT29_1_81000 29.885 84.7588
OUT26_1_21500 28.0968 77.954
OUT28_1_66000 28.8367 80.5604
OUT30_1_21500 30.7354 96.1776
OUT34_1_58000 34.1835 114.784
OUT25_1_84500 25.471 76.909
OUT35_1_46500 35.664 105.12
OUT26_1_22000 27.7505 75.6997
OUT29_1_81500 30.0694 84.9967
OUT28_1_66500 28.8879 80.3523
OUT30_1_22000 30.5875 94.9034
OUT25_1_85000 25.4757 76.6586
OUT26_1_22500 27.4002 74.5011
OUT29_1_82000 30.2261 85.1256
OUT34_1_58500 34.1617 114.355
OUT28_1_67000 28.831 80.3117
OUT35_1_47000 35.7398 106.181
OUT26_1_23000 27.1486 75.0474
OUT30_1_22500 30.3742 92.2612
OUT25_1_85500 25.5063 76.2214
OUT29_1_82500 30.3532 85.1922
OUT28_1_67500 28.7336 80.2033
OUT35_1_47500 35.7846 105.11
OUT26_1_23500 26.8213 74.8261
OUT34_1_59000 34.1712 113.665
OUT30_1_23000 30.1437 90.4685
OUT25_1_86000 25.5572 76.2506
