file,Rg,Dmax
OUT17_1_27500,17.7293,52.9299
OUT18_1_27500,18.5213,52.5446
OUT21_1_26500,22.7819,74.9904
OUT20_1_27000,21.6638,69.9839
OUT19_1_27500,19.887,58.0681
OUT16_1_28000,17.4354,52.2401
OUT17_1_28000,17.7327,52.6526
OUT22_1_26500,23.1926,76.2335
OUT18_1_28000,18.4017,52.0483
OUT21_1_27000,22.8295,75.0922
OUT16_1_28500,17.4632,52.2679
OUT19_1_28000,19.8553,57.7768
OUT17_1_28500,17.6626,52.7654
OUT20_1_27500,21.6765,70.1721
OUT22_1_27000,23.594,77.2312
OUT18_1_28500,18.3425,52.027
OUT16_1_29000,17.4733,52.7075
OUT19_1_28500,19.8125,57.5287
OUT17_1_29000,17.6893,52.9433
OUT21_1_27500,22.8501,75.0508
OUT20_1_28000,21.7729,70.5792
OUT18_1_29000,18.163,51.7321
OUT22_1_27500,23.9159,78.0703
OUT16_1_29500,17.4816,52.7421
OUT17_1_29500,17.6846,53.1001
OUT19_1_29000,19.7305,57.1455
OUT21_1_28000,22.992,75.4072
OUT18_1_29500,18.0503,51.6726
OUT20_1_28500,21.8241,70.8586
OUT22_1_28000,24.2093,78.6704
OUT16_1_30000,17.5026,52.9352
OUT17_1_30000,17.6846,53.4092
OUT19_1_29500,19.6541,56.7405
OUT18_1_30000,17.9578,52.0335
OUT21_1_28500,23.1902,75.76
OUT20_1_29000,21.9101,71.0162
OUT16_1_30500,17.5672,53.1481
OUT22_1_28500,24.3637,78.9784
OUT17_1_30500,17.7208,53.4979
OUT19_1_30000,19.6163,56.4025
OUT18_1_30500,18.0111,52.3238
OUT21_1_29000,23.2433,75.8469
OUT20_1_29500,21.9161,70.9746
OUT16_1_31000,17.557,53.3821
OUT17_1_31000,17.7397,53.5711
OUT19_1_30500,19.6444,56.1669
OUT22_1_29000,24.4597,79.1442
OUT18_1_31000,18.0048,52.7196
OUT16_1_31500,17.5392,53.5161
OUT20_1_30000,21.888,70.7308
OUT21_1_29500,23.1767,75.7209
OUT17_1_31500,17.7059,53.7348
OUT19_1_31000,19.5849,55.9054
OUT18_1_31500,18.0467,52.673
OUT22_1_29500,24.3929,79.1006
OUT16_1_32000,17.5531,53.5206
OUT17_1_32000,17.6385,53.9281
OUT20_1_30500,21.7512,70.328
OUT19_1_31500,19.452,55.6474
OUT21_1_30000,23.0779,75.5213
OUT18_1_32000,18.0064,52.8318
OUT22_1_30000,24.284,78.7694
OUT16_1_32500,17.6061,53.59
OUT17_1_32500,17.6673,53.8971
OUT19_1_32000,19.3122,55.513
OUT20_1_31000,21.5893,69.8511
OUT18_1_32500,17.9866,52.5849
OUT21_1_30500,22.949,75.239
OUT16_1_33000,17.5743,53.6034
OUT17_1_33000,17.5931,53.8364
OUT22_1_30500,24.0704,78.2705
OUT19_1_32500,19.2442,55.282
OUT18_1_33000,17.9388,52.7688
