file,Rg,Dmax
OUT31_1_23500,29.8516,89.0375
OUT37_1_22000,37.5586,123.259
OUT33_1_22500,32.419,96.9173
OUT40_1_23000,42.9171,143.302
OUT30_1_23500,29.6227,83.7745
OUT32_1_24000,30.9566,88.4066
OUT35_1_23500,34.8653,110.429
OUT34_1_23000,33.046,97.6496
OUT36_1_23000,36.0604,117.523
OUT31_1_24000,29.7504,89.4057
OUT33_1_23000,32.3295,96.0797
OUT38_1_23500,39.6986,132.719
OUT40_1_23500,43.1845,145.038
OUT32_1_24500,30.9009,88.0251
OUT30_1_24000,29.3811,83.7138
OUT39_1_22500,40.6761,135.112
OUT37_1_22500,37.7933,123.687
OUT34_1_23500,33.0276,98.4567
OUT35_1_24000,34.9901,110.947
OUT31_1_24500,29.6547,88.4057
OUT33_1_23500,32.2824,95.7395
OUT36_1_23500,36.2174,116.713
OUT32_1_25000,30.9342,88.1023
OUT38_1_24000,39.8591,132.464
OUT40_1_24000,43.3863,145.326
OUT34_1_24000,33.1096,99.0465
OUT30_1_24500,29.2736,84.044
OUT37_1_23000,37.9709,122.313
OUT31_1_25000,29.6754,89.1244
OUT39_1_23000,41.0397,135.99
OUT35_1_24500,35.0732,110.479
OUT36_1_24000,36.3472,117.245
OUT33_1_24000,32.2461,95.7815
OUT32_1_25500,31.0771,88.2915
OUT38_1_24500,39.9669,130.605
OUT34_1_24500,33.1752,100.247
OUT31_1_25500,29.7676,89.6182
OUT35_1_25000,35.1014,109.504
OUT30_1_25000,29.1803,82.7171
OUT40_1_24500,43.5172,145.504
OUT36_1_24500,36.4286,116.033
OUT39_1_23500,41.3199,137.428
OUT33_1_24500,32.1912,95.9481
OUT37_1_23500,38.1425,121.678
OUT32_1_26000,31.2317,89.2941
OUT34_1_25000,33.2134,101.17
OUT31_1_26000,29.8232,88.6438
OUT38_1_25000,40.0198,130.167
OUT35_1_25500,35.1395,107.871
OUT30_1_25500,29.0656,81.9805
OUT36_1_25000,36.5156,115.358
OUT40_1_25000,43.5822,146.447
OUT33_1_25000,32.1537,94.8694
OUT39_1_24000,41.5564,137.391
OUT35_1_26000,35.2382,109.13
OUT34_1_25500,33.3151,101.701
OUT38_1_25500,40.0679,129.91
OUT31_1_26500,29.8856,86.7026
OUT32_1_26500,31.384,89.8329
OUT37_1_24000,38.2942,122.676
OUT30_1_26000,29.0181,82.2923
OUT36_1_25500,36.57,116.538
OUT33_1_25500,32.1702,94.9946
OUT35_1_26500,35.3981,109.849
OUT40_1_25500,43.506,146.887
OUT30_1_26500,29.0703,82.2544
OUT34_1_26000,33.4604,102.027
OUT38_1_26000,40.0365,129.836
OUT39_1_24500,41.7062,137.09
OUT31_1_27000,29.9457,86.9201
OUT32_1_27000,31.5379,91.8645
OUT37_1_24500,38.4099,122.583
OUT36_1_26000,36.6877,116.65
OUT33_1_26000,32.1799,93.3554
OUT30_1_27000,29.1271,82.1201
OUT35_1_27000,35.5071,109.504
OUT31_1_27500,30.0991,86.7865
OUT38_1_26500,39.9255,128.777
OUT34_1_26500,33.6456,102.338
OUT39_1_25000,41.7669,136.571
OUT37_1_25000,38.4951,122.269
OUT32_1_27500,31.6734,93.0175
OUT33_1_26500,32.2022,92.4966
OUT40_1_26000,43.2802,145.942
OUT36_1_26500,36.8144,115.529
OUT30_1_27500,29.1251,82.3094
OUT31_1_28000,30.3042,87.0244
OUT35_1_27500,35.6357,110.16
OUT38_1_27000,39.7302,126.383
OUT34_1_27000,33.7844,104.217
OUT32_1_28000,31.8137,93.9623
OUT30_1_28000,29.1315,81.483
OUT39_1_25500,41.7669,136.125
OUT37_1_25500,38.5514,122.496
OUT33_1_27000,32.2565,91.8688
OUT31_1_28500,30.4667,87.0101
OUT38_1_27500,39.5644,124.748
OUT36_1_27000,36.939,114.852
OUT35_1_28000,35.7459,110.557
OUT34_1_27500,33.8981,103.697
OUT30_1_28500,29.2857,81.6783
OUT40_1_26500,42.9415,144.724
OUT32_1_28500,32.0256,94.8879
OUT39_1_26000,41.7586,135.163
OUT37_1_26000,38.6132,122.328
OUT31_1_29000,30.6089,88.2605
OUT33_1_27500,32.4074,91.5486
OUT35_1_28500,35.7806,109.888
OUT34_1_28000,33.9896,103.531
OUT36_1_27500,36.9563,113.52
OUT30_1_29000,29.4095,82.126
OUT38_1_28000,39.3749,124.407
OUT40_1_27000,42.5917,142.988
OUT32_1_29000,32.2092,96.5356
OUT31_1_29500,30.8148,89.8172
OUT35_1_29000,35.7706,110.291
OUT37_1_26500,38.6538,124.076
OUT34_1_28500,34.0651,104.13
OUT39_1_26500,41.7569,134.944
OUT36_1_28000,36.9057,112.586
OUT33_1_28000,32.5104,92.1945
OUT30_1_29500,29.5149,81.2243
OUT38_1_28500,39.1527,123.149
OUT30_1_30000,29.6362,80.6003
OUT32_1_29500,32.3425,96.2097
OUT31_1_30000,31.0494,89.4255
OUT37_1_27000,38.6085,122.844
OUT40_1_27500,42.2033,141.56
OUT33_1_28500,32.6051,92.5414
OUT34_1_29000,34.1469,103.791
OUT35_1_29500,35.7765,109.2
OUT39_1_27000,41.7112,132.667
OUT36_1_28500,36.8158,111.774
OUT31_1_30500,31.2223,88.2862
OUT32_1_30000,32.4569,95.7248
OUT30_1_30500,29.8177,79.2087
OUT33_1_29000,32.6646,92.902
OUT38_1_29000,38.9276,120.661
OUT40_1_28000,41.7508,139.238
OUT37_1_27500,38.4916,121.553
OUT35_1_30000,35.7596,107.642
OUT34_1_29500,34.2366,103.84
OUT32_1_30500,32.5251,94.9787
OUT39_1_27500,41.5674,130.888
OUT31_1_31000,31.3884,87.6572
OUT38_1_29500,38.6799,118.169
OUT36_1_29000,36.7203,112.005
OUT30_1_31000,30.0236,77.8251
OUT33_1_29500,32.7221,92.8862
OUT35_1_30500,35.7551,108.517
OUT40_1_28500,41.3113,136.463
OUT37_1_28000,38.3581,120.126
OUT30_1_31500,30.1947,76.3551
OUT36_1_29500,36.561,111.275
OUT39_1_28000,41.3542,129.161
OUT32_1_31000,32.5703,94.8463
OUT34_1_30000,34.2992,103.915
OUT38_1_30000,38.3855,115.266
OUT31_1_31500,31.5676,86.7641
OUT33_1_30000,32.8035,93.0007
OUT40_1_29000,40.882,134.076
OUT30_1_32000,30.3704,77.8234
OUT32_1_31500,32.5696,94.5849
OUT35_1_31000,35.6739,107.895
OUT37_1_28500,38.2109,119.492
OUT38_1_30500,38.0824,113.169
OUT34_1_30500,34.3584,104.093
OUT36_1_30000,36.4371,110.25
OUT33_1_30500,32.9034,94.2784
OUT31_1_32000,31.719,87.0572
OUT39_1_28500,41.0828,126.293
OUT32_1_32000,32.5316,94.1124
OUT40_1_29500,40.5069,131.676
OUT30_1_32500,30.5138,79.7857
OUT37_1_29000,38.0956,118.437
OUT34_1_31000,34.379,104.582
OUT31_1_32500,31.8255,85.5243
OUT35_1_31500,35.5541,106.116
OUT33_1_31000,33.0401,95.4269
OUT32_1_32500,32.5004,93.8449
OUT38_1_31000,37.7799,110.1
OUT36_1_30500,36.3183,110.952
OUT40_1_30000,40.1157,128.96
OUT39_1_29000,40.8078,123.867
OUT37_1_29500,37.9339,117.192
OUT30_1_33000,30.6987,80.902
OUT33_1_31500,33.1556,95.4879
OUT32_1_33000,32.5068,92.6998
OUT31_1_33000,31.9131,85.1817
OUT35_1_32000,35.4067,104.183
OUT34_1_31500,34.4378,104.586
OUT36_1_31000,36.204,111.738
OUT38_1_31500,37.5406,109.397
OUT30_1_33500,30.9185,83.2346
OUT39_1_29500,40.4797,120.905
OUT37_1_30000,37.7214,115.964
OUT40_1_30500,39.8665,125.911
OUT31_1_33500,32.0344,85.2441
OUT33_1_32000,33.2184,93.2373
OUT32_1_33500,32.5027,92.0324
OUT35_1_32500,35.2797,103.148
OUT34_1_32000,34.477,104.091
OUT30_1_34000,31.039,84.6495
OUT39_1_30000,40.0746,118.596
OUT37_1_30500,37.5096,113.899
OUT38_1_32000,37.3922,108.189
OUT31_1_34000,32.1383,84.4063
OUT36_1_31500,36.079,111.655
OUT40_1_31000,39.6814,122.924
OUT33_1_32500,33.3618,93.3697
OUT35_1_33000,35.2092,102.176
OUT34_1_32500,34.5,103.629
OUT32_1_34000,32.4908,89.0622
OUT30_1_34500,31.1156,85.6479
OUT38_1_32500,37.239,107.164
OUT36_1_32000,36.0095,111.025
OUT37_1_31000,37.2507,112.957
OUT31_1_34500,32.1757,83.2925
OUT39_1_30500,39.6335,117.616
OUT33_1_33000,33.4782,93.4149
OUT40_1_31500,39.4638,120.774
OUT35_1_33500,35.1301,101.046
OUT34_1_33000,34.5439,104.114
OUT36_1_32500,35.9944,109.397
OUT38_1_33000,37.1007,105.65
OUT32_1_34500,32.4487,88.3975
OUT37_1_31500,36.9617,111.211
OUT30_1_35000,31.2278,85.4866
OUT31_1_35000,32.1932,82.6193
OUT39_1_31000,39.183,115.27
OUT33_1_33500,33.5965,93.1157
OUT35_1_34000,35.029,100.91
OUT32_1_35000,32.4358,87.1114
OUT38_1_33500,36.9872,106.03
OUT40_1_32000,39.3163,119.281
OUT37_1_32000,36.6603,109.02
OUT30_1_35500,31.3005,86.6934
OUT31_1_35500,32.2244,82.2819
OUT34_1_33500,34.6125,104.031
OUT36_1_33000,35.9292,108.869
OUT32_1_35500,32.3823,86.986
OUT39_1_31500,38.7195,112.819
OUT33_1_34000,33.6934,92.3076
OUT35_1_34500,34.8842,100.545
OUT31_1_36000,32.1827,81.6443
OUT40_1_32500,39.1971,116.685
OUT38_1_34000,36.8597,105.898
OUT37_1_32500,36.3962,107.476
OUT30_1_36000,31.2815,88.1085
OUT33_1_34500,33.7389,92.434
OUT36_1_33500,35.8383,107.446
OUT32_1_36000,32.3007,87.4809
OUT34_1_34000,34.6595,104.489
OUT39_1_32000,38.2913,111.617
OUT35_1_35000,34.8139,100.027
OUT30_1_36500,31.3404,88.9672
OUT31_1_36500,32.1244,81.25
OUT38_1_34500,36.7721,105.809
OUT34_1_34500,34.6988,104.872
OUT32_1_36500,32.266,87.025
OUT33_1_35000,33.6951,92.6268
OUT40_1_33000,39.1058,114.573
OUT37_1_33000,36.1746,106.633
OUT39_1_32500,37.9482,111.089
OUT36_1_34000,35.7985,106.363
OUT35_1_35500,34.7973,99.7894
OUT30_1_37000,31.4026,90.0871
OUT38_1_35000,36.7592,106.46
OUT31_1_37000,32.0512,81.5291
OUT35_1_36000,34.8166,100.207
OUT36_1_34500,35.7459,106.451
OUT39_1_33000,37.6652,110.055
OUT32_1_37000,32.1782,84.9167
OUT34_1_35000,34.7028,104.044
OUT33_1_35500,33.6713,91.7687
OUT40_1_33500,38.9798,113.13
OUT37_1_33500,35.9706,106.668
OUT31_1_37500,31.9773,80.8209
OUT38_1_35500,36.802,107.227
OUT30_1_37500,31.3876,90.5755
OUT35_1_36500,34.7703,99.0005
OUT36_1_35000,35.6737,106.722
OUT32_1_37500,32.0976,85.7883
OUT34_1_35500,34.6229,102.564
OUT33_1_36000,33.6688,91.8178
OUT39_1_33500,37.4868,108.689
OUT40_1_34000,38.8798,111.031
OUT38_1_36000,36.8555,107.123
OUT36_1_35500,35.7038,107.06
OUT35_1_37000,34.69,98.9169
OUT37_1_34000,35.764,105.444
OUT31_1_38000,31.8873,80.4381
OUT33_1_36500,33.7189,92.9951
OUT30_1_38000,31.2887,91.2925
OUT34_1_36000,34.5649,100.944
OUT32_1_38000,32.0398,85.9665
OUT40_1_34500,38.8189,108.735
OUT38_1_36500,36.9644,108.018
OUT39_1_34000,37.3134,107.978
OUT36_1_36000,35.7712,105.886
OUT35_1_37500,34.5853,98.5357
OUT33_1_37000,33.7635,93.5624
OUT31_1_38500,31.8027,80.0067
OUT32_1_38500,32.0011,87.411
OUT30_1_38500,31.102,92.1172
OUT37_1_34500,35.5818,104.214
OUT34_1_36500,34.5257,100.826
OUT40_1_35000,38.7685,107.469
OUT35_1_38000,34.5232,98.5061
OUT33_1_37500,33.7111,92.8317
OUT39_1_34500,37.1589,107.803
OUT32_1_39000,31.9528,87.7667
OUT38_1_37000,37.1247,107.602
OUT36_1_36500,35.8144,105.311
OUT31_1_39000,31.7598,79.3419
OUT30_1_39000,30.8552,92.4753
OUT37_1_35000,35.3968,104.341
OUT34_1_37000,34.5092,100.983
OUT35_1_38500,34.4758,97.5162
OUT33_1_38000,33.5719,91.1491
OUT39_1_35000,37.0671,107.138
OUT40_1_35500,38.7524,107.776
OUT32_1_39500,31.8732,88.2119
OUT31_1_39500,31.7259,79.0764
OUT37_1_35500,35.2506,103.823
OUT30_1_39500,30.593,93.4209
OUT35_1_39000,34.4253,97.0727
OUT36_1_37000,35.7608,106.054
OUT38_1_37500,37.2771,107.933
OUT34_1_37500,34.4237,101.06
