file,Rg,Dmax
OUT18_1_37000,17.1842,56.5845
OUT16_1_39000,16.3115,53.579
OUT14_1_41500,14.9705,48.6461
OUT17_1_38000,16.1653,52.7834
OUT15_1_41500,15.5285,49.1893
OUT16_1_39500,16.4594,54.778
OUT18_1_37500,17.3537,58.2877
OUT14_1_42000,14.8989,49.2363
OUT17_1_38500,16.1773,51.9135
OUT15_1_42000,15.5361,48.6704
OUT14_1_42500,14.9032,49.0509
OUT16_1_40000,16.5853,55.289
OUT18_1_38000,17.4623,59.6409
OUT17_1_39000,16.2769,53.871
OUT15_1_42500,15.5801,48.8396
OUT14_1_43000,14.9118,48.1338
OUT16_1_40500,16.6465,55.8589
OUT17_1_39500,16.2942,53.5871
OUT18_1_38500,17.6019,62.2621
OUT15_1_43000,15.5451,48.8853
OUT14_1_43500,14.9429,47.029
OUT16_1_41000,16.6619,56.7776
OUT17_1_40000,16.366,53.2738
OUT18_1_39000,17.6916,63.4531
OUT15_1_43500,15.4582,48.4634
OUT14_1_44000,15.0625,47.4492
OUT16_1_41500,16.6373,55.6127
OUT17_1_40500,16.4829,54.2868
OUT15_1_44000,15.4223,48.3222
OUT18_1_39500,17.7209,64.8503
OUT14_1_44500,15.1666,49.9147
OUT16_1_42000,16.4988,54.6714
OUT17_1_41000,16.5751,54.2599
OUT15_1_44500,15.5212,47.4874
OUT18_1_40000,17.7104,65.3544
OUT14_1_45000,15.2443,49.0795
OUT17_1_41500,16.5727,55.4138
OUT16_1_42500,16.4184,52.8683
OUT15_1_45000,15.5111,47.087
OUT14_1_45500,15.1718,47.7523
OUT18_1_40500,17.7416,66.4545
OUT15_1_45500,15.4534,47.8601
OUT16_1_43000,16.25,52.3389
OUT17_1_42000,16.5886,57.0344
OUT14_1_46000,15.1141,47.5364
OUT18_1_41000,17.7593,66.2404
OUT15_1_46000,15.4335,47.0461
OUT16_1_43500,16.2111,51.1421
OUT17_1_42500,16.5743,56.92
OUT14_1_46500,14.997,46.3999
OUT18_1_41500,17.7942,65.8204
OUT15_1_46500,15.3762,45.9775
OUT16_1_44000,16.0091,49.6928
OUT14_1_47000,14.9217,46.067
OUT17_1_43000,16.6005,56.8301
OUT15_1_47000,15.2159,47.6684
OUT16_1_44500,15.7367,48.3919
OUT18_1_42000,17.8286,66.3745
OUT14_1_47500,14.914,47.795
OUT17_1_43500,16.6586,56.8238
OUT15_1_47500,15.1156,46.944
OUT16_1_45000,15.6091,48.542
OUT14_1_48000,14.8716,47.7775
OUT18_1_42500,17.7688,67.9577
OUT17_1_44000,16.6837,56.7579
OUT15_1_48000,15.0676,46.5888
OUT16_1_45500,15.3951,47.938
OUT14_1_48500,14.8854,48.6135
OUT17_1_44500,16.6453,54.8121
